id,stageId,kanji,grade,questionType,question,choice1,choice2,choice3,choice4,correctAnswer,explanation
s4-q031,4,答,2,okurigana,「答（　）」の正しい送り仮名を選びなさい。,える,え,えて,えない,0,答えるが正解です
s4-q032,4,読,2,okurigana,「読（　）」の正しい送り仮名を選びなさい。,む,める,んで,まない,0,読むが正解です
s4-q033,4,売,2,okurigana,「売（　）」の正しい送り仮名を選びなさい。,る,れる,って,らす,0,売るが正解です
s4-q034,4,買,2,okurigana,「買（　）」の正しい送り仮名を選びなさい。,う,える,って,わす,0,買うが正解です
s4-q035,4,売買,2,antonym,「売」の対義語を選びなさい。,買,貸,借,与,0,売の反対は買です
s4-q036,4,東西,2,antonym,「東」の対義語を選びなさい。,西,南,北,中,0,東の反対は西です
s4-q037,4,内外,2,antonym,「内」の対義語を選びなさい。,外,表,上,前,0,内の反対は外です
s4-q038,4,南北,2,antonym,「南」の対義語を選びなさい。,北,東,西,中,0,南の反対は北です
s4-q039,4,父母,2,antonym,「父」の対義語を選びなさい。,母,子,親,兄,0,父の反対は母です
s4-q040,4,兄弟,2,antonym,「兄」の対義語を選びなさい。,弟,姉,妹,子,0,兄の反対は弟です
s4-q041,4,わる,3,homophone,「わる」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）い人。」,悪,割,惑,和,0,人が悪いのは「悪」です
s4-q042,4,やす,3,homophone,「やす」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）い店。」,安,易,休,保,0,値段が安いのは「安」です
s4-q043,4,くら,3,homophone,「くら」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,暗,倉,蔵,黒,0,部屋が暗いのは「暗」です
s4-q044,4,い,3,homophone,「い」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）者。」,医,胃,意,位,0,医者の「医」です
s4-q045,4,い,3,homophone,「い」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）員。」,委,胃,意,位,0,委員の「委」です
s4-q046,4,い,3,homophone,「い」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）味。」,意,胃,医,位,0,意味の「意」です
s4-q047,4,電,2,compound,「電（　）」に入る漢字を選んで二字熟語を完成させなさい。,話,車,気,力,0,電話が正解です
s4-q048,4,半,2,compound,「半（　）」に入る漢字を選んで二字熟語を完成させなさい。,分,年,日,月,0,半分が正解です
s4-q049,4,父,2,compound,「父（　）」に入る漢字を選んで二字熟語を完成させなさい。,母,兄,姉,子,0,父母が正解です
s4-q050,4,方,2,compound,「方（　）」に入る漢字を選んで二字熟語を完成させなさい。,向,法,角,面,0,方向が正解です
s4-q051,4,むぎ,2,writing,「むぎ」を漢字で書いたものを選びなさい。,麦,来,表,素,0,麦が正解です
s4-q052,4,はん,2,writing,「はん」を漢字で書いたものを選びなさい。,半,判,伴,反,0,半が正解です
s4-q053,4,ばん,2,writing,「ばん」を漢字で書いたものを選びなさい。,番,版,板,飯,0,番が正解です
s4-q054,4,ちち,2,writing,「ちち」を漢字で書いたものを選びなさい。,父,交,支,乳,0,父が正解です
s4-q055,4,かぜ,2,writing,「かぜ」を漢字で書いたものを選びなさい。,風,凪,嵐,颪,0,風が正解です
s4-q056,4,ぶん,2,writing,「ぶん」を漢字で書いたものを選びなさい。,分,分,粉,紛,0,分が正解です
s4-q057,4,き,2,writing,「き」を漢字で書いたものを選びなさい。,聞,間,開,閉,0,聞が正解です
s4-q058,4,こめ,2,writing,「こめ」を漢字で書いたものを選びなさい。,米,来,迷,粉,0,米が正解です
s4-q059,4,ある,2,writing,「ある」を漢字で書いたものを選びなさい。,歩,渉,涉,渡,0,歩が正解です
s4-q060,4,はは,2,writing,「はは」を漢字で書いたものを選びなさい。,母,毋,海,梅,0,母が正解です
s4-q061,4,ほう,2,writing,「ほう」を漢字で書いたものを選びなさい。,方,放,芳,訪,0,方が正解です
s4-q062,4,きた,2,writing,「きた」を漢字で書いたものを選びなさい。,北,喜,背,来,0,北が正解です
s4-q063,4,まい,2,writing,「まい」を漢字で書いたものを選びなさい。,毎,海,梅,枚,0,毎が正解です
s4-q064,4,いもうと,2,writing,「いもうと」を漢字で書いたものを選びなさい。,妹,末,味,未,0,妹が正解です
s5-q001,5,横,3,reading,「横」の読み方を選びなさい。,よこ,おう,よう,たて,0,横は「よこ」「おう」と読みます
s5-q002,5,屋,3,reading,「屋」の読み方を選びなさい。,や,おく,いえ,うち,0,屋は「や」「おく」と読みます
s5-q003,5,温,3,reading,「温」の読み方を選びなさい。,あたた,おん,ぬく,つめ,0,温は「あたた（かい）」「おん」と読みます
s5-q004,5,化,3,reading,「化」の読み方を選びなさい。,ば,か,け,へん,0,化は「ば（ける）」「か」「け」と読みます
s5-q005,5,荷,3,reading,「荷」の読み方を選びなさい。,に,か,にもつ,つみ,0,荷は「に」「か」と読みます
s5-q006,5,界,3,reading,「界」の読み方を選びなさい。,かい,さかい,せかい,きわ,0,界は「かい」と読みます
s5-q007,5,開,3,reading,「開」の読み方を選びなさい。,ひら,かい,あ,と,0,開は「ひら（く）」「かい」「あ（く）」と読みます
s5-q008,5,階,3,reading,「階」の読み方を選びなさい。,かい,きざはし,だん,そう,0,階は「かい」と読みます
s5-q009,5,寒,3,reading,「寒」の読み方を選びなさい。,さむ,かん,ひ,あつ,0,寒は「さむ（い）」「かん」と読みます
s5-q010,5,感,3,reading,「感」の読み方を選びなさい。,かん,かんが,おも,しん,0,感は「かん」と読みます
s5-q011,5,漢,3,reading,「漢」の読み方を選びなさい。,かん,から,おとこ,わ,0,漢は「かん」と読みます
s5-q012,5,館,3,reading,「館」の読み方を選びなさい。,かん,やかた,たて,てら,0,館は「かん」「やかた」と読みます
s5-q013,5,岸,3,reading,「岸」の読み方を選びなさい。,きし,がん,ふち,はま,0,岸は「きし」「がん」と読みます
s5-q014,5,起,3,reading,「起」の読み方を選びなさい。,お,き,た,ね,0,起は「お（きる）」「き」と読みます
s5-q015,5,期,3,reading,「期」の読み方を選びなさい。,き,ご,じ,とき,0,期は「き」「ご」と読みます
s5-q016,5,客,3,reading,「客」の読み方を選びなさい。,きゃく,かく,まろうど,きゃ,0,客は「きゃく」「かく」と読みます
s5-q017,5,究,3,reading,「究」の読み方を選びなさい。,きゅう,きわ,く,けん,0,究は「きゅう」「きわ（める）」と読みます
s5-q018,5,急,3,reading,「急」の読み方を選びなさい。,いそ,きゅう,せ,おそ,0,急は「いそ（ぐ）」「きゅう」と読みます
s5-q019,5,級,3,reading,「級」の読み方を選びなさい。,きゅう,くら,だん,そう,0,級は「きゅう」と読みます
s5-q020,5,宮,3,reading,「宮」の読み方を選びなさい。,みや,きゅう,ぐう,やしろ,0,宮は「みや」「きゅう」「ぐう」と読みます
s5-q021,5,化,3,bushu,「化」の部首の名前を選びなさい。,にんべん,か,ば,ひと,0,化の部首は「にんべん」です
s5-q022,5,館,3,bushu,「館」の部首の名前を選びなさい。,しょくへん,かん,やかた,たて,0,館の部首は「しょくへん」です
s5-q023,5,岸,3,bushu,「岸」の部首の名前を選びなさい。,やま,やまへん,きし,がん,0,岸の部首は「やま」です
s5-q024,5,漢,3,bushu,「漢」の部首の名前を選びなさい。,さんずい,かん,みず,から,0,漢の部首は「さんずい」です
s5-q025,5,決,3,bushu,「決」の部首の名前を選びなさい。,さんずい,けつ,き,みず,0,決の部首は「さんずい」です
s5-q026,5,研,3,bushu,「研」の部首の名前を選びなさい。,いしへん,けん,と,いし,0,研の部首は「いしへん」です
s5-q027,5,県,3,bushu,「県」の部首の名前を選びなさい。,め,めへん,けん,まなこ,0,県の部首は「め」です
s5-q028,5,向,3,bushu,「向」の部首の名前を選びなさい。,くち,くちへん,こう,むか,0,向の部首は「くち」です
s5-q029,5,開,3,okurigana,「開（　）」の正しい送り仮名を選びなさい。,く,ける,いて,じる,0,開くが正解です
s5-q030,5,起,3,okurigana,「起（　）」の正しい送り仮名を選びなさい。,きる,こる,こす,きない,0,起きるが正解です
s5-q031,5,急,3,okurigana,「急（　）」の正しい送り仮名を選びなさい。,ぐ,がす,いで,がない,0,急ぐが正解です
s5-q032,5,決,3,okurigana,「決（　）」の正しい送り仮名を選びなさい。,める,まる,めて,まって,0,決めるが正解です
s5-q033,5,研,3,okurigana,「研（　）」の正しい送り仮名を選びなさい。,ぐ,がす,いで,がない,0,研ぐが正解です
s5-q034,5,向,3,okurigana,「向（　）」の正しい送り仮名を選びなさい。,かう,く,こう,ける,0,向かうが正解です
s5-q035,5,開閉,3,antonym,「開」の対義語を選びなさい。,閉,始,終,停,0,開の反対は閉です
s5-q036,5,寒暑,3,antonym,「寒」の対義語を選びなさい。,暑,熱,温,涼,0,寒の反対は暑です
s5-q037,5,横縦,3,antonym,「横」の対義語を選びなさい。,縦,竪,立,直,0,横の反対は縦です
s5-q038,5,急緩,3,antonym,「急」の対義語を選びなさい。,緩,遅,慢,鈍,0,急の反対は緩です
s5-q039,5,軽重,3,antonym,「軽」の対義語を選びなさい。,重,重,大,強,0,軽の反対は重です
s5-q040,5,苦楽,3,antonym,「苦」の対義語を選びなさい。,楽,喜,幸,甘,0,苦の反対は楽です
s5-q041,5,きゅう,3,homophone,「きゅう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,球,休,究,宮,0,野球の「球」です
s5-q042,5,きょ,3,homophone,「きょ」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,去,居,拒,巨,0,過去の「去」です
s5-q043,5,きょう,3,homophone,「きょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）を渡る。」,橋,京,強,教,0,渡るのは「橋」です
s5-q044,5,ぎょう,3,homophone,「ぎょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）務。」,業,漁,凝,仰,0,業務の「業」です
s5-q045,5,きょく,3,homophone,「きょく」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）を聞く。」,曲,局,極,玉,0,聞くのは「曲」です
s5-q046,5,きょく,3,homophone,「きょく」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,局,曲,極,玉,0,郵便局の「局」です
s5-q047,5,期,3,compound,「期（　）」に入る漢字を選んで二字熟語を完成させなさい。,間,日,限,末,0,期間が正解です
s5-q048,5,客,3,compound,「客（　）」に入る漢字を選んで二字熟語を完成させなさい。,室,間,席,車,0,客室が正解です
s5-q049,5,研,3,compound,「研（　）」に入る漢字を選んで二字熟語を完成させなさい。,究,修,鑽,学,0,研究が正解です
s5-q050,5,急,3,compound,「急（　）」に入る漢字を選んで二字熟語を完成させなさい。,行,ぐ,便,速,0,急行が正解です
s5-q051,5,ぎん,3,writing,「ぎん」を漢字で書いたものを選びなさい。,銀,金,鈴,錦,0,銀が正解です
s5-q052,5,く,3,writing,「区別」の「く」を漢字で書いたものを選びなさい。,区,句,駆,苦,0,区が正解です
s5-q053,5,く,3,writing,「苦手」の「く」を漢字で書いたものを選びなさい。,苦,区,句,駆,0,苦が正解です
s5-q054,5,ぐ,3,writing,「ぐ」を漢字で書いたものを選びなさい。,具,愚,遇,偶,0,具が正解です
s5-q055,5,くん,3,writing,「くん」を漢字で書いたものを選びなさい。,君,群,訓,勲,0,君が正解です
s5-q056,5,けい,3,writing,「けい」を漢字で書いたものを選びなさい。,係,系,計,軽,0,係が正解です
s5-q057,5,けい,3,writing,「軽い」の「けい」を漢字で書いたものを選びなさい。,軽,経,計,径,0,軽が正解です
s5-q058,5,けつ,3,writing,「血液」の「けつ」を漢字で書いたものを選びなさい。,血,穴,欠,決,0,血が正解です
s5-q059,5,けつ,3,writing,「決定」の「けつ」を漢字で書いたものを選びなさい。,決,血,穴,欠,0,決が正解です
s5-q060,5,けん,3,writing,「けん」を漢字で書いたものを選びなさい。,研,険,県,硯,0,研が正解です
s5-q061,5,けん,3,writing,「けん」を漢字で書いたものを選びなさい。,県,研,険,硯,0,県が正解です
s5-q062,5,こ,3,writing,「こ」を漢字で書いたものを選びなさい。,庫,倉,蔵,個,0,庫が正解です
s5-q063,5,こ,3,writing,「こ」を漢字で書いたものを選びなさい。,湖,個,故,枯,0,湖が正解です
s5-q064,5,こう,3,writing,「こう」を漢字で書いたものを選びなさい。,向,高,広,香,0,向が正解です
s6-q001,6,酒,3,reading,「酒」の読み方を選びなさい。,さけ,しゅ,さか,みき,0,酒は「さけ」「しゅ」と読みます
s6-q002,6,受,3,reading,「受」の読み方を選びなさい。,う,じゅ,ず,さず,0,受は「う（ける）」「じゅ」と読みます
s6-q003,6,州,3,reading,「州」の読み方を選びなさい。,しゅう,す,くに,しま,0,州は「しゅう」「す」と読みます
s6-q004,6,拾,3,reading,「拾」の読み方を選びなさい。,ひろ,しゅう,じゅう,す,0,拾は「ひろ（う）」「しゅう」「じゅう」と読みます
s6-q005,6,終,3,reading,「終」の読み方を選びなさい。,お,しゅう,つい,は,0,終は「お（わる）」「しゅう」と読みます
s6-q006,6,習,3,reading,「習」の読み方を選びなさい。,なら,しゅう,しゅ,まな,0,習は「なら（う）」「しゅう」と読みます
s6-q007,6,集,3,reading,「集」の読み方を選びなさい。,あつ,しゅう,つど,あつま,0,集は「あつ（まる）」「しゅう」と読みます
s6-q008,6,住,3,reading,「住」の読み方を選びなさい。,す,じゅう,すま,い,0,住は「す（む）」「じゅう」と読みます
s6-q009,6,重,3,reading,「重」の読み方を選びなさい。,おも,じゅう,ちょう,かさ,0,重は「おも（い）」「じゅう」「ちょう」と読みます
s6-q010,6,宿,3,reading,「宿」の読み方を選びなさい。,やど,しゅく,しゅう,とま,0,宿は「やど」「しゅく」と読みます
s6-q011,6,所,3,reading,「所」の読み方を選びなさい。,ところ,しょ,じょ,どころ,0,所は「ところ」「しょ」と読みます
s6-q012,6,暑,3,reading,「暑」の読み方を選びなさい。,あつ,しょ,さむ,ひ,0,暑は「あつ（い）」「しょ」と読みます
s6-q013,6,助,3,reading,「助」の読み方を選びなさい。,たす,じょ,すけ,ず,0,助は「たす（ける）」「じょ」「すけ」と読みます
s6-q014,6,昭,3,reading,「昭」の読み方を選びなさい。,しょう,あき,てる,あきら,0,昭は「しょう」と読みます
s6-q015,6,消,3,reading,「消」の読み方を選びなさい。,け,しょう,き,う,0,消は「け（す）」「しょう」と読みます
s6-q016,6,商,3,reading,「商」の読み方を選びなさい。,しょう,あきな,あき,ばい,0,商は「しょう」「あきな（う）」と読みます
s6-q017,6,章,3,reading,「章」の読み方を選びなさい。,しょう,あや,ふみ,ぶん,0,章は「しょう」と読みます
s6-q018,6,勝,3,reading,「勝」の読み方を選びなさい。,か,しょう,ま,ぞ,0,勝は「か（つ）」「しょう」と読みます
s6-q019,6,乗,3,reading,「乗」の読み方を選びなさい。,の,じょう,ぞう,こ,0,乗は「の（る）」「じょう」と読みます
s6-q020,6,植,3,reading,「植」の読み方を選びなさい。,う,しょく,え,た,0,植は「う（える）」「しょく」と読みます
s6-q021,6,酒,3,bushu,「酒」の部首の名前を選びなさい。,さんずい,さけ,しゅ,みず,0,酒の部首は「さんずい」です
s6-q022,6,集,3,bushu,「集」の部首の名前を選びなさい。,ふるとり,しゅう,とり,あつ,0,集の部首は「ふるとり」です
s6-q023,6,住,3,bushu,「住」の部首の名前を選びなさい。,にんべん,す,じゅう,ひと,0,住の部首は「にんべん」です
s6-q024,6,助,3,bushu,「助」の部首の名前を選びなさい。,ちから,たす,じょ,りき,0,助の部首は「ちから」です
s6-q025,6,消,3,bushu,「消」の部首の名前を選びなさい。,さんずい,け,しょう,みず,0,消の部首は「さんずい」です
s6-q026,6,植,3,bushu,「植」の部首の名前を選びなさい。,きへん,う,しょく,き,0,植の部首は「きへん」です
s6-q027,6,身,3,bushu,「身」の部首の名前を選びなさい。,み,みへん,しん,からだ,0,身の部首は「み」です
s6-q028,6,進,3,bushu,「進」の部首の名前を選びなさい。,しんにょう,すす,しん,みち,0,進の部首は「しんにょう」です
s6-q029,6,終,3,okurigana,「終（　）」の正しい送り仮名を選びなさい。,わる,える,わり,わって,0,終わるが正解です
s6-q030,6,習,3,okurigana,「習（　）」の正しい送り仮名を選びなさい。,う,わす,って,える,0,習うが正解です
s6-q031,6,集,3,okurigana,「集（　）」の正しい送り仮名を選びなさい。,まる,める,めて,まって,0,集まるが正解です
s6-q032,6,住,3,okurigana,「住（　）」の正しい送り仮名を選びなさい。,む,まう,める,んで,0,住むが正解です
s6-q033,6,助,3,okurigana,「助（　）」の正しい送り仮名を選びなさい。,ける,かる,けて,かって,0,助けるが正解です
s6-q034,6,消,3,okurigana,「消（　）」の正しい送り仮名を選びなさい。,す,える,して,えて,0,消すが正解です
s6-q035,6,始終,3,antonym,「始」の対義語を選びなさい。,終,末,止,果,0,始の反対は終です
s6-q036,6,軽重,3,antonym,「軽」の対義語を選びなさい。,重,重,大,強,0,軽の反対は重です
s6-q037,6,暑寒,3,antonym,「暑」の対義語を選びなさい。,寒,冷,涼,寒,0,暑の反対は寒です
s6-q038,6,勝負,3,antonym,「勝」の対義語を選びなさい。,負,敗,損,失,0,勝の反対は負です
s6-q039,6,深浅,3,antonym,「深」の対義語を選びなさい。,浅,薄,低,短,0,深の反対は浅です
s6-q040,6,進退,3,antonym,「進」の対義語を選びなさい。,退,後,戻,返,0,進の反対は退です
s6-q041,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）し込む。」,申,伸,神,真,0,申し込むの「申」です
s6-q042,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）体。」,身,伸,神,真,0,身体の「身」です
s6-q043,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）社。」,神,伸,申,真,0,神社の「神」です
s6-q044,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）実。」,真,伸,申,神,0,真実の「真」です
s6-q045,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）い。」,深,伸,申,神,0,深いの「深」です
s6-q046,6,しん,3,homophone,「しん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）む。」,進,伸,申,神,0,進むの「進」です
s6-q047,6,終,3,compound,「終（　）」に入る漢字を選んで二字熟語を完成させなさい。,始,了,点,末,0,終始が正解です
s6-q048,6,住,3,compound,「住（　）」に入る漢字を選んで二字熟語を完成させなさい。,所,宅,居,家,0,住所が正解です
s6-q049,6,商,3,compound,「商（　）」に入る漢字を選んで二字熟語を完成させなさい。,品,店,売,業,0,商品が正解です
s6-q050,6,植,3,compound,「植（　）」に入る漢字を選んで二字熟語を完成させなさい。,物,木,林,園,0,植物が正解です
s6-q051,6,こう,3,writing,「こう」を漢字で書いたものを選びなさい。,幸,幻,辛,報,0,幸が正解です
s6-q052,6,こう,3,writing,「こう」を漢字で書いたものを選びなさい。,港,講,鋼,江,0,港が正解です
s6-q053,6,ごう,3,writing,「ごう」を漢字で書いたものを選びなさい。,号,合,豪,拷,0,号が正解です
s6-q054,6,こん,3,writing,「こん」を漢字で書いたものを選びなさい。,根,今,混,懇,0,根が正解です
s6-q055,6,さい,3,writing,「さい」を漢字で書いたものを選びなさい。,祭,際,菜,採,0,祭が正解です
s6-q056,6,さら,3,writing,「さら」を漢字で書いたものを選びなさい。,皿,更,盾,血,0,皿が正解です
s6-q057,6,し,3,writing,「仕事」の「し」を漢字で書いたものを選びなさい。,仕,士,使,死,0,仕が正解です
s6-q058,6,し,3,writing,「死亡」の「し」を漢字で書いたものを選びなさい。,死,士,仕,使,0,死が正解です
s6-q059,6,し,3,writing,「使用」の「し」を漢字で書いたものを選びなさい。,使,士,仕,死,0,使が正解です
s6-q060,6,し,3,writing,「し」を漢字で書いたものを選びなさい。,始,台,治,冶,0,始が正解です
s6-q061,6,し,3,writing,「し」を漢字で書いたものを選びなさい。,指,旨,脂,紫,0,指が正解です
s6-q062,6,し,3,writing,「し」を漢字で書いたものを選びなさい。,歯,齢,柵,函,0,歯が正解です
s6-q063,6,し,3,writing,「し」を漢字で書いたものを選びなさい。,詩,寺,時,持,0,詩が正解です
s6-q064,6,じ,3,writing,「じ」を漢字で書いたものを選びなさい。,次,時,自,字,0,次が正解です
s7-q001,7,島,3,reading,「島」の読み方を選びなさい。,しま,とう,なかじま,みさき,0,島は「しま」「とう」と読みます
s7-q002,7,湯,3,reading,「湯」の読み方を選びなさい。,ゆ,とう,あつ,みず,0,湯は「ゆ」「とう」と読みます
s7-q003,7,登,3,reading,「登」の読み方を選びなさい。,のぼ,とう,と,あ,0,登は「のぼ（る）」「とう」「と」と読みます
s7-q004,7,等,3,reading,「等」の読み方を選びなさい。,とう,ひと,など,そろ,0,等は「とう」「など」と読みます
s7-q005,7,動,3,reading,「動」の読み方を選びなさい。,うご,どう,ゆ,しず,0,動は「うご（く）」「どう」と読みます
s7-q006,7,童,3,reading,「童」の読み方を選びなさい。,どう,わらべ,わら,こ,0,童は「どう」「わらべ」と読みます
s7-q007,7,農,3,reading,「農」の読み方を選びなさい。,のう,た,はたけ,みのり,0,農は「のう」と読みます
s7-q008,7,波,3,reading,「波」の読み方を選びなさい。,なみ,は,ば,うみ,0,波は「なみ」「は」と読みます
s7-q009,7,配,3,reading,「配」の読み方を選びなさい。,くば,はい,わ,くみ,0,配は「くば（る）」「はい」と読みます
s7-q010,7,倍,3,reading,「倍」の読み方を選びなさい。,ばい,ばえ,ます,そう,0,倍は「ばい」と読みます
s7-q011,7,箱,3,reading,「箱」の読み方を選びなさい。,はこ,そう,いれ,ばこ,0,箱は「はこ」と読みます
s7-q012,7,畑,3,reading,「畑」の読み方を選びなさい。,はたけ,はた,ばたけ,た,0,畑は「はたけ」「はた」と読みます
s7-q013,7,発,3,reading,「発」の読み方を選びなさい。,はつ,ほつ,はっ,た,0,発は「はつ」「ほつ」「はっ」と読みます
s7-q014,7,反,3,reading,「反」の読み方を選びなさい。,そ,はん,たん,かえ,0,反は「そ（る）」「はん」「たん」と読みます
s7-q015,7,坂,3,reading,「坂」の読み方を選びなさい。,さか,はん,ばん,のぼ,0,坂は「さか」と読みます
s7-q016,7,板,3,reading,「板」の読み方を選びなさい。,いた,はん,ばん,ばん,0,板は「いた」「はん」「ばん」と読みます
s7-q017,7,皮,3,reading,「皮」の読み方を選びなさい。,かわ,ひ,けがわ,かく,0,皮は「かわ」「ひ」と読みます
s7-q018,7,悲,3,reading,「悲」の読み方を選びなさい。,かな,ひ,いた,なげ,0,悲は「かな（しい）」「ひ」と読みます
s7-q019,7,美,3,reading,「美」の読み方を選びなさい。,うつく,び,み,よ,0,美は「うつく（しい）」「び」「み」と読みます
s7-q020,7,鼻,3,reading,「鼻」の読み方を選びなさい。,はな,び,くち,め,0,鼻は「はな」「び」と読みます
s7-q021,7,島,3,bushu,「島」の部首の名前を選びなさい。,やま,やまへん,しま,とう,0,島の部首は「やま」です
s7-q022,7,湯,3,bushu,「湯」の部首の名前を選びなさい。,さんずい,ゆ,とう,みず,0,湯の部首は「さんずい」です
s7-q023,7,動,3,bushu,「動」の部首の名前を選びなさい。,ちから,うご,どう,りき,0,動の部首は「ちから」です
s7-q024,7,波,3,bushu,「波」の部首の名前を選びなさい。,さんずい,なみ,は,みず,0,波の部首は「さんずい」です
s7-q025,7,箱,3,bushu,「箱」の部首の名前を選びなさい。,たけかんむり,はこ,そう,たけ,0,箱の部首は「たけかんむり」です
s7-q026,7,畑,3,bushu,「畑」の部首の名前を選びなさい。,た,たへん,はたけ,はた,0,畑の部首は「た」です
s7-q027,7,坂,3,bushu,「坂」の部首の名前を選びなさい。,つちへん,さか,はん,つち,0,坂の部首は「つちへん」です
s7-q028,7,愛,4,bushu,「愛」の部首の名前を選びなさい。,こころ,したごころ,あい,りっしんべん,0,愛の部首は「こころ」です
s7-q029,7,登,3,okurigana,「登（　）」の正しい送り仮名を選びなさい。,る,って,らす,れる,0,登るが正解です
s7-q030,7,動,3,okurigana,「動（　）」の正しい送り仮名を選びなさい。,く,かす,いて,ける,0,動くが正解です
s7-q031,7,配,3,okurigana,「配（　）」の正しい送り仮名を選びなさい。,る,って,らす,れる,0,配るが正解です
s7-q032,7,発,3,okurigana,「発（　）」の正しい送り仮名を選びなさい。,つ,する,って,した,0,発つが正解です
s7-q033,7,反,3,okurigana,「反（　）」の正しい送り仮名を選びなさい。,る,らす,って,れる,0,反るが正解です
s7-q034,7,悲,3,okurigana,「悲（　）」の正しい送り仮名を選びなさい。,しい,しむ,しんで,しまない,0,悲しいが正解です
s7-q035,7,美醜,3,antonym,「美」の対義語を選びなさい。,醜,悪,汚,穢,0,美の反対は醜です
s7-q036,7,発着,3,antonym,「発」の対義語を選びなさい。,着,到,止,終,0,発の反対は着です
s7-q037,7,悲喜,3,antonym,「悲」の対義語を選びなさい。,喜,楽,幸,嬉,0,悲の反対は喜です
s7-q038,7,表裏,3,antonym,「表」の対義語を選びなさい。,裏,内,奥,下,0,表の反対は裏です
s7-q039,7,有無,3,antonym,「有」の対義語を選びなさい。,無,否,非,不,0,有の反対は無です
s7-q040,7,予定,3,antonym,「予」の類義語を選びなさい。,定,期,約,備,0,予と定は類義語です
s7-q041,7,ひつ,3,homophone,「ひつ」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）で書く。」,筆,必,泌,畢,0,書くのは「筆」です
s7-q042,7,ひょう,3,homophone,「ひょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）が張る。」,氷,兵,表,票,0,張るのは「氷」です
s7-q043,7,ひょう,3,homophone,「ひょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）を見る。」,表,兵,氷,票,0,見るのは「表」です
s7-q044,7,びょう,3,homophone,「びょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。,秒,病,苗,描,0,時間の単位は「秒」です
s7-q045,7,びょう,3,homophone,「びょう」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）気。」,病,秒,苗,描,0,病気の「病」です
s7-q046,7,ひん,3,homophone,「ひん」と読む漢字を選びなさい。文の意味に合うものを選びなさい。「（　）物。」,品,貧,賓,頻,0,品物の「品」です
s7-q047,7,洋,3,compound,「洋（　）」に入る漢字を選んで二字熟語を完成させなさい。,服,風,装,衣,0,洋服が正解です
s7-q048,7,流,3,compound,「流（　）」に入る漢字を選んで二字熟語を完成させなさい。,水,石,川,河,0,流水が正解です
s7-q049,7,両,3,compound,「両（　）」に入る漢字を選んで二字熟語を完成させなさい。,親,方,側,手,0,両親が正解です
s7-q050,7,礼,3,compound,「礼（　）」に入る漢字を選んで二字熟語を完成させなさい。,儀,式,法,節,0,礼儀が正解です
s7-q051,7,あい,4,writing,「あい」を漢字で書いたものを選びなさい。,愛,哀,挨,曖,0,愛が正解です
s7-q052,7,あん,4,writing,「あん」を漢字で書いたものを選びなさい。,案,安,暗,按,0,案が正解です
s7-q053,7,い,4,writing,「い」を漢字で書いたものを選びなさい。,以,已,似,似,0,以が正解です
s7-q054,7,い,4,writing,「い」を漢字で書いたものを選びなさい。,衣,依,医,委,0,衣が正解です
s7-q055,7,ひつ,3,writing,「ひつ」を漢字で書いたものを選びなさい。,筆,必,泌,畢,0,筆が正解です
s7-q056,7,こおり,3,writing,「こおり」を漢字で書いたものを選びなさい。,氷,凍,冷,水,0,氷が正解です
s7-q057,7,ひょう,3,writing,「表面」の「ひょう」を漢字で書いたものを選びなさい。,表,兵,氷,票,0,表が正解です
s7-q058,7,びょう,3,writing,「一秒」の「びょう」を漢字で書いたものを選びなさい。,秒,病,苗,描,0,秒が正解です
s7-q059,7,びょう,3,writing,「病気」の「びょう」を漢字で書いたものを選びなさい。,病,秒,苗,描,0,病が正解です
s7-q060,7,ひん,3,writing,「ひん」を漢字で書いたものを選びなさい。,品,貧,賓,頻,0,品が正解です
s7-q061,7,ふ,3,writing,「ふ」を漢字で書いたものを選びなさい。,負,不,付,婦,0,負が正解です
